platform_length,double_jump_frequency,sawblade_spread,sawblade_density,spike_length,trap_frequency,slide_length,Entry Rank,Highest Rank,Final Rank,Score
0.02508476,0.02692205,0.02245767,0.02467522,0.02591836,0.02651731,0.02571901,0,0.02595646,0.02532777,5
0.03943216,0.04157351,0.0358609,0.03815572,0.04009891,0.04147862,0.04083675,0.02532777,0.03999317,0.03963379,3
0.06580839,0.06502997,0.05225369,0.06506909,0.06208536,0.07006552,0.06720838,0.03963379,0.06613054,0.06393149,4
0.07005648,0.06928683,0.04525397,0.06698085,0.0663754,0.07426579,0.07144073,0.06393149,0.06820082,0.06623715,1
0.09267481,0.08095594,0.06690495,0.08847327,0.08412712,0.096209,0.09350105,0.06623715,0.08759336,0.08612088,4
0.09662376,0.08176187,0.04457359,0.08522534,0.08817051,0.1001191,0.09744091,0.08612088,0.09014259,0.08484501,1
0.1005293,0.08254761,0.02376398,0.0821045,0.09216913,0.1039865,0.1013375,0.08484501,0.08888183,0.08377694,1
0.108213,0.0916582,0.03316312,0.09081951,0.09761412,0.1126441,0.1090036,0.08377694,0.09236404,0.09187366,2
0.1119923,0.09561834,0.03778205,0.09478889,0.1015088,0.1163755,0.1127744,0.09187366,0.09583433,0.09583433,1
0.09382862,0.09813968,0.05615707,0.1102609,0.1181284,0.1340218,0.131001,0.09583433,0.1120125,0.1059339,3
0.09776488,0.1020287,0.05677703,0.09873918,0.121801,0.137526,0.1345369,0.1059339,0.1097414,0.1070248,1
0.101658,0.1058751,0.06112706,0.1026216,0.1216248,0.1409936,0.1380357,0.1070248,0.1108208,0.1102765,1
0.1024243,0.1131932,0.07462718,0.1161686,0.1296675,0.152682,0.1496323,0.1102765,0.1218801,0.1197707,2
0.1062665,0.1149884,0.07877636,0.1198622,0.1332175,0.1559931,0.1529747,0.1197707,0.1234299,0.1231541,1
0.1100669,0.116749,0.08046976,0.1076053,0.1367301,0.1592707,0.1562829,0.1231541,0.1267772,0.1238821,1
0.1138261,0.118694,0.0719827,0.1085736,0.1402059,0.162515,0.1595574,0.1238821,0.127498,0.1250507,1
0.1175449,0.1223605,0.07038555,0.1108389,0.1436456,0.1657267,0.1627989,0.1250507,0.1286553,0.1276144,1
0.1212237,0.1246547,0.06884336,0.1130646,0.1470496,0.1689062,0.1660077,0.1276144,0.1311925,0.1299643,1
0.1248632,0.1282577,0.07305734,0.1167915,0.1477334,0.1720541,0.1691844,0.1299643,0.1335181,0.1331345,1
0.1322998,0.131536,0.08206322,0.1241259,0.1546382,0.1782567,0.1755681,0.1331345,0.1404305,0.139784,2
0.1358221,0.1330713,0.08399289,0.1263259,0.1579295,0.1813124,0.1786502,0.139784,0.1432349,0.1424435,1
0.1393074,0.1345771,0.0858831,0.1284887,0.1611874,0.1843383,0.181702,0.1424435,0.1458671,0.1450692,1
