platform_length,double_jump_frequency,sawblade_spread,sawblade_density,spike_length,trap_frequency,slide_length,Entry Rank,Highest Rank,Final Rank,Score
0,0,0,0,0,0,0,0,0,0,0
0.007001781,0.002594708,0.003063116,0.003836105,0.003239701,0.006998978,0.002594708,0,0.004189871,0.004189871,1
0.05384807,0.02166124,0.02193089,0.02987346,0.02184966,0.05380064,0.02070211,0.004189871,0.0319523,0.0319523,7
0.07902563,0.03404493,0.03184318,0.04414769,0.03264508,0.07895076,0.03088202,0.0319523,0.04736275,0.04736275,4
0.07902563,0.03404493,0.03184318,0.04414769,0.03264508,0.07895076,0.03088202,0.04736275,0.04736275,0.04736275,0
0.07902563,0.01645346,0.01426339,0.0276512,0.03264508,0.07895076,0.03088202,0.04736275,0.04736275,0.03998165,0
0.08514813,0.0189567,0,0.01487067,0.03572909,0.08506601,0.03330735,0.03998165,0.04375151,0.03901114,1
0.1537895,0.04920983,0.0151635,0.04111798,0.06991307,0.1536154,0.06282075,0.03901114,0.08283021,0.07794715,12
0.1537895,0.03278029,0.0151635,0.04111798,0.06991307,0.1536154,0.06282075,0.07794715,0.07794715,0.07560007,0
0.1548625,0.02362632,0.02278652,0.051608,0.07835192,0.1694786,0.05241621,0.07560007,0.08599675,0.07901859,3
0.1602103,0.02609057,0.02549025,0.05505671,0.06373087,0.1746774,0.05472914,0.07901859,0.08244751,0.07999789,1
0.2011037,0.04783614,0.04717676,0.08177506,0.06837048,0.2144561,0.07291762,0.07999789,0.107277,0.1048051,8
0.2344459,0.04740648,0.06566802,0.103977,0.08666029,0.2469294,0.08961602,0.1048051,0.1273199,0.1249576,7
0.2344459,0.04740648,0.04791406,0.08706357,0.08666029,0.2469294,0.08961602,0.1249576,0.1249576,0.1200051,0
0.2570512,0.0589805,0.04409179,0.08595676,0.09746331,0.2689724,0.100163,0.1200051,0.1352561,0.1303827,5
0.274392,0.07043216,0.05402603,0.09865637,0.1081923,0.2858914,0.1085181,0.1303827,0.1428726,0.1428726,4
0.274392,0.05384968,0.0367012,0.08177792,0.1081923,0.2858914,0.1085181,0.1428726,0.1428726,0.1356175,0
0.274392,0.05384968,0.0367012,0.08177792,0.0912549,0.2858914,0.1085181,0.1356175,0.1356175,0.1331979,0
0.3153259,0.07874457,0.06245357,0.1131811,0.1009955,0.3258552,0.1298085,0.1331979,0.1634075,0.1609092,10
0.319251,0.08092625,0.06507247,0.1162119,0.1034479,0.329689,0.1317542,0.1609092,0.1637647,0.1637647,1
0.3308052,0.07070718,0.05572946,0.1081288,0.1108765,0.3409771,0.1376898,0.1637647,0.1722527,0.1649877,3
0.3421061,0.06070648,0.0450231,0.1002538,0.1186224,0.3520287,0.1433992,0.1649877,0.173333,0.16602,3
0.3458103,0.06297736,0.02971293,0.08645552,0.121345,0.3556527,0.1452861,0.16602,0.1688301,0.1638914,1
0.3458103,0.06297736,0.02971293,0.08645552,0.1041357,0.3556527,0.1452861,0.1638914,0.1638914,0.161433,0
0.370966,0.08443628,0.03205444,0.09148607,0.1221009,0.3802416,0.1585371,0.161433,0.1819748,0.1771175,7
0.3744609,0.08775575,0.01748207,0.07780201,0.1246861,0.3836642,0.1603602,0.1771175,0.1800946,0.175173,1
0.3744609,0.07105231,0.01748207,0.07780201,0.1246861,0.3836642,0.1603602,0.175173,0.175173,0.1727868,0
0.3814067,0.07548007,0.02254147,0.08431467,0.1286652,0.3904689,0.163984,0.1727868,0.178123,0.178123,2
0.398237,0.08868778,0.03542894,0.100181,0.1236569,0.4069268,0.1734292,0.178123,0.192007,0.1895068,5
0.398237,0.07197793,0.03542894,0.100181,0.1236569,0.4069268,0.1734292,0.1895068,0.1895068,0.1871197,0
0.398237,0.07197793,0.03542894,0.100181,0.1236569,0.4069268,0.1734292,0.1871197,0.1871197,0.1871197,0
0.4080814,0.08240852,0.0267153,0.09251329,0.1307952,0.4165713,0.1786953,0.1871197,0.1956746,0.1908257,3
0.4113035,0.08457246,0.02916291,0.09567153,0.1329594,0.4197211,0.1804366,0.1908257,0.1934039,0.1934039,1
0.4113035,0.08457246,0.02916291,0.09567153,0.1329594,0.4197211,0.1804366,0.1934039,0.1934039,0.1934039,0
0.4113035,0.06789099,0.02916291,0.09567153,0.1329594,0.4197211,0.1804366,0.1934039,0.1934039,0.1910209,0
0.4113035,0.05399269,0.02916291,0.09567153,0.1329594,0.4197211,0.1804366,0.1910209,0.1910209,0.1890354,0
0.4177012,0.05859073,0.03458124,0.1019321,0.1211828,0.4259851,0.1841805,0.1890354,0.1945195,0.192022,2
0.4424388,0.07771048,0.05528192,0.1261664,0.1230094,0.4502254,0.1987339,0.192022,0.2129842,0.2105095,8
0.4454358,0.06324819,0.04089596,0.1120318,0.1254701,0.4531574,0.2003973,0.2105095,0.2130529,0.2058052,1
0.4513774,0.06775315,0.02807021,0.1010656,0.1308229,0.4589815,0.2041251,0.2058052,0.2109683,0.206028,2
0.4513774,0.06775315,0.02807021,0.1010656,0.1134949,0.4589815,0.2041251,0.206028,0.206028,0.2035526,0
0.4601777,0.05899816,0.03569391,0.1103223,0.1208263,0.4676218,0.2090354,0.2035526,0.2113278,0.2089536,3
0.4716704,0.05148209,0.04587694,0.1223924,0.1309092,0.4789127,0.2154974,0.2089536,0.2190438,0.2166773,4
0.4744845,0.0537998,0.04868925,0.1253539,0.1331789,0.4816697,0.217098,0.2166773,0.219182,0.219182,1
0.4883482,0.06910076,0.06194559,0.1399138,0.1446848,0.4952717,0.2254155,0.219182,0.2320972,0.2320972,5
0.5017722,0.08131127,0.05628755,0.1367771,0.1575671,0.5084446,0.2331818,0.2320972,0.2443386,0.2393345,5
0.5096648,0.09126548,0.04662741,0.1281789,0.1653571,0.5162034,0.2378475,0.2393345,0.247087,0.2421635,3
0.5148355,0.08244634,0.0518454,0.1340144,0.1711984,0.5212767,0.2408826,0.2421635,0.2472426,0.2452142,2
0.5199475,0.07006686,0.03955684,0.1226327,0.1758284,0.5262921,0.2438965,0.2452142,0.2498523,0.242603,2
0.5199475,0.07006686,0.02216869,0.1055918,0.1758284,0.5262921,0.2438965,0.242603,0.242603,0.2376846,0
0.5250046,0.07450431,0.009679647,0.0947433,0.1796574,0.5312575,0.2468896,0.2376846,0.2423158,0.2373909,2
0.5325072,0.06442198,0.01725932,0.1041121,0.1867939,0.538628,0.2518304,0.2373909,0.2446014,0.2422218,3
0.5399138,0.07114515,0.007682175,0.09633116,0.1927282,0.5459161,0.2562309,0.2422218,0.2491621,0.2442782,3
0.5399138,0.07114515,0.007682175,0.09633116,0.1927282,0.5459161,0.2562309,0.2442782,0.2442782,0.2442782,0
0.5589805,0.09578431,0.03022306,0.1208085,0.211088,0.5646417,0.2680458,0.2442782,0.2642246,0.2642246,8
0.5705105,0.09269608,0.04431201,0.1354872,0.2217826,0.5759869,0.2755862,0.2642246,0.2761732,0.2737659,5
0.5772848,0.1024178,0.03497384,0.1269151,0.2278457,0.5826501,0.2797514,0.2737659,0.2808644,0.275977,3
0.5927426,0.1019853,0.03490378,0.1298938,0.2450048,0.5978681,0.2902866,0.275977,0.2920684,0.2846693,7
0.6139106,0.1384821,0.06134971,0.1582526,0.2501678,0.6187006,0.3037474,0.2846693,0.3088486,0.306373,10
0.6139106,0.1238623,0.04386565,0.1409985,0.2501678,0.6187006,0.3037474,0.306373,0.306373,0.2993219,0
0.6180226,0.1348575,0.04949416,0.146676,0.2366349,0.6227493,0.306609,0.2993219,0.3046219,0.3021491,2
0.6281351,0.1464811,0.06263417,0.1605516,0.2503512,0.6327016,0.3146853,0.3021491,0.3136486,0.3136486,5
0.6301299,0.1322871,0.06489537,0.1632779,0.253104,0.6346648,0.3159567,0.3136486,0.3159174,0.3134737,1
0.6380211,0.1410304,0.07571623,0.1740257,0.2627338,0.642433,0.3212084,0.3134737,0.3221669,0.3221669,4
0.6438516,0.1477379,0.08357307,0.1819277,0.2518246,0.6481768,0.3251409,0.3221669,0.3285825,0.3260333,3
0.649608,0.1382295,0.09193845,0.1897039,0.2585557,0.6538493,0.3288521,0.3260333,0.3325543,0.3301053,3
0.649608,0.1382295,0.09193845,0.1897039,0.2407821,0.6538493,0.3288521,0.3301053,0.3301053,0.3275662,0
0.655291,0.134079,0.09895591,0.1973576,0.2471727,0.6594564,0.3328518,0.3275662,0.3338725,0.3321664,3
0.6609018,0.139835,0.08919384,0.1873513,0.2534718,0.6649895,0.3371402,0.3321664,0.3382037,0.3332691,3
0.662756,0.1257237,0.09132527,0.1899216,0.2565643,0.6668172,0.3384044,0.3332691,0.3355111,0.3330732,1
0.662756,0.1257237,0.09132527,0.1899216,0.2394707,0.6668172,0.3384044,0.3330732,0.3330732,0.3306313,0
0.673726,0.1373771,0.08912104,0.1875403,0.2540739,0.6776385,0.3456663,0.3306313,0.3429441,0.3378776,6
0.673726,0.1203462,0.08912104,0.1875403,0.2540739,0.6776385,0.3456663,0.3378776,0.3378776,0.3354446,0
0.673726,0.1203462,0.08912104,0.1875403,0.2371027,0.6776385,0.3456663,0.3354446,0.3354446,0.3330202,0
0.6773475,0.1243126,0.07728536,0.1752355,0.2409545,0.6812231,0.3480276,0.3330202,0.3369736,0.3320552,2
0.6809086,0.1112711,0.06497213,0.1631144,0.2452468,0.6847336,0.3503759,0.3320552,0.3360088,0.3286603,2
0.6809086,0.1112711,0.06497213,0.1631144,0.2452468,0.6847336,0.3503759,0.3286603,0.3286603,0.3286603,0
0.6879522,0.1204274,0.07443792,0.1738658,0.2548417,0.6916822,0.3554807,0.3286603,0.3369554,0.3369554,4
0.6931649,0.1285246,0.06332524,0.1643664,0.2613487,0.6968233,0.359295,0.3369554,0.3431509,0.3381212,3
0.6931649,0.1115501,0.04592631,0.1470773,0.2613487,0.6968233,0.359295,0.3381212,0.3381212,0.3307408,0
0.6966096,0.1155956,0.05098101,0.1526703,0.2476154,0.7002226,0.3617681,0.3307408,0.3347951,0.3322089,2
0.7000296,0.1037769,0.03959584,0.1409462,0.2520714,0.7036039,0.3643409,0.3322089,0.3364918,0.329195,2
0.7017359,0.1058399,0.04197513,0.1438024,0.2539579,0.7052931,0.3655647,0.329195,0.331167,0.331167,1
0.7067949,0.09399749,0.03211088,0.1349985,0.2610011,0.7102891,0.3698508,0.331167,0.337363,0.3298633,3
0.7167336,0.1065025,0.04722454,0.1520294,0.2751935,0.7201039,0.3765079,0.3298633,0.3420422,0.3420422,6
0.7183698,0.1085529,0.04999986,0.1548035,0.2783502,0.7217193,0.3778979,0.3420422,0.3442419,0.3442419,1
0.7264699,0.1186655,0.04470817,0.151142,0.2889686,0.7297268,0.3833487,0.3442419,0.3539594,0.3490042,5
0.7296655,0.1081842,0.05024533,0.1566847,0.2951472,0.7328817,0.385876,0.3490042,0.3533067,0.3512406,2
0.7296655,0.1081842,0.05024533,0.1566847,0.2951472,0.7328817,0.385876,0.3512406,0.3512406,0.3512406,0
0.7328367,0.09539162,0.03741284,0.1448994,0.298574,0.7360228,0.3880239,0.3512406,0.3549692,0.3475945,2
0.7375555,0.1016684,0.04550748,0.1533256,0.2859531,0.7406921,0.3916159,0.3475945,0.3534632,0.3509026,3
0.7406623,0.09434945,0.03314972,0.1415941,0.2889619,0.743762,0.3938215,0.3509026,0.3546717,0.348043,2
0.7468216,0.1049758,0.04454193,0.1528596,0.2970606,0.7498473,0.3985822,0.348043,0.3563841,0.3563841,4
0.7468216,0.1049758,0.02762702,0.1356284,0.2970606,0.7498473,0.3985822,0.3563841,0.3563841,0.3515061,0
0.7498673,0.1113141,0.0324994,0.1413654,0.2838569,0.7528564,0.400717,0.3515061,0.3556933,0.3532109,2
0.7498673,0.1113141,0.01505863,0.1242032,0.2838569,0.7528564,0.400717,0.3532109,0.3532109,0.3482676,0
0.7662864,0.1373866,0.04270317,0.1556395,0.3073754,0.7691104,0.4141389,0.3482676,0.3703772,0.3703772,11
0.7735601,0.1499836,0.03872305,0.1519222,0.3192298,0.7763207,0.4195801,0.3703772,0.3805696,0.3756171,5
0.7821003,0.1739864,0.05421264,0.1683515,0.3152659,0.7847731,0.4255019,0.3756171,0.388736,0.3863131,6
0.7877036,0.1893728,0.06360573,0.1789802,0.3048424,0.7903224,0.4296628,0.3863131,0.3946657,0.39207,4
0.7877036,0.1893728,0.04628289,0.1615951,0.3048424,0.7903224,0.4296628,0.39207,0.39207,0.3871117,0
0.7973824,0.2011319,0.06451803,0.1803624,0.299682,0.799925,0.4371073,0.3871117,0.3995922,0.3971584,7
0.7987473,0.186294,0.06738809,0.1829693,0.3027548,0.8012791,0.438432,0.3971584,0.3993272,0.3968378,1
0.7987473,0.1712173,0.06738809,0.1829693,0.3027548,0.8012791,0.438432,0.3968378,0.3968378,0.394684,0
0.8000974,0.161689,0.05218899,0.1681442,0.3050843,0.8026143,0.4393813,0.394684,0.3973505,0.3898857,1
0.8000974,0.161689,0.05218899,0.1681442,0.2881223,0.8026143,0.4393813,0.3898857,0.3898857,0.3874625,0
0.8000974,0.161689,0.03509242,0.1508211,0.2881223,0.8026143,0.4393813,0.3874625,0.3874625,0.3825454,0
0.8027954,0.1490978,0.03988572,0.1563679,0.2928185,0.8052878,0.4418719,0.3825454,0.3864763,0.3840179,2
0.8027954,0.1319936,0.02242308,0.1391136,0.2928185,0.8052878,0.4418719,0.3840179,0.3840179,0.3766148,0
0.8027954,0.1319936,0.02242308,0.1391136,0.2928185,0.8052878,0.4418719,0.3766148,0.3766148,0.3766148,0
