-0.2,0.9957874
-0.192,0.9956264
-0.184,0.9957498
-0.176,0.9955882
-0.168,0.9951691
-0.16,0.9950618
-0.152,0.9952179
-0.144,0.9943561
-0.136,0.9944945
-0.128,0.9941463
-0.12,0.9940786
-0.112,0.9939898
-0.104,0.9938969
-0.09599999,0.9933775
-0.08799998,0.9915639
-0.07999998,0.9910998
-0.07199998,0.9906484
-0.06399998,0.9898312
-0.05599998,0.9890504
-0.04799998,0.988795
-0.03999998,0.9879681
-0.03199998,0.9871721
-0.02399997,0.9865886
-0.01599997,0.9856904
-0.007999972,0.9844635
2.793968E-08,0.9836272
0.008000028,1
0.01600003,1
0.02400003,1
0.03200003,1
0.04000003,1
0.04800003,1
0.05600004,1
0.06400003,1
0.07200003,1
0.08000004,1
0.08800004,1
0.09600004,1
0.104,1
0.112,1
0.12,1
0.128,1
0.136,1
0.144,1
0.152,1
0.16,1
0.168,1
0.176,1
0.184,1
0.192,1
