platform_length,double_jump_frequency,sawblade_spread,sawblade_density,spike_length,trap_frequency,slide_length,Entry Rank,Highest Rank,Final Rank,Score
0,0,0,0,0,0,0,0,0,0,0
0.01891206,0.009942438,0.009942438,0.01203675,0.0118176,0.01341223,0.009942438,0,0.01228656,0.01228656,2
0.02833365,0,0.01644089,0.01795362,0.01668157,0.02001372,0.01482799,0.01228656,0.01843992,0.01632163,1
0.02833365,0,0.01644089,0.01795362,0.01668157,0.02001372,0.01482799,0.01632163,0.01632163,0.01632163,0
0.03773107,0.005,0.02279695,0.02380368,0.02148961,0.02654548,0.01965734,0.01632163,0.02243202,0.02243202,1
0.05645017,0.01482799,0.01014789,0.01359475,0.03283232,0.03940978,0.02915021,0.02243202,0.03431447,0.02805902,2
0.06576964,0.01965734,0,0,0.0379697,0.04573408,0.0338151,0.02805902,0.03406053,0.02899227,1
0.08432446,0.02915021,0.01463606,0.01203533,0.0476796,0.05817414,0.04298533,0.02899227,0.04128359,0.04128359,2
0.08432446,0.02915021,0,0,0.0476796,0.05817414,0.04298533,0.04128359,0.04128359,0.03747339,0
0.08432446,0.02915021,0,0,0.0476796,0.05817414,0.04298533,0.03747339,0.03747339,0.03747339,0
0.0935585,0.0338151,0.006809289,0.006051775,0.05213286,0.06430162,0.04749205,0.03747339,0.0434516,0.0434516,1
0.1076206,0.02664956,0.02072737,0.01795166,0.06088829,0.07632793,0.0281264,0.0434516,0.05530927,0.0483274,2
0.1076206,0.02664956,0,0,0.06088829,0.07632793,0.0281264,0.0483274,0.0483274,0.04280183,0
0.1076206,0.02664956,0,0,0.06088829,0.07632793,0.0281264,0.04280183,0.04280183,0.04280183,0
0.1076206,0.02664956,0,0,0.06088829,0.07632793,0.0281264,0.04280183,0.04280183,0.04280183,0
0.1076206,0.02664956,0,0,0.06088829,0.07632793,0.0281264,0.04280183,0.04280183,0.04280183,0
0.1076206,0.02664956,0,0,0.06088829,0.07632793,0.0281264,0.04280183,0.04280183,0.04280183,0
0.1167745,0.03134314,0,0,0.06570279,0.08224891,0.03280304,0.04280183,0.04869589,0.04698177,1
0.1302282,0.03949713,0.009942438,0.01203191,0.07415362,0.09387305,0.01458628,0.04698177,0.05884999,0.05347323,2
0.1483289,0.04853831,0.02041964,0.02379451,0.08695353,0.1052294,0.024195,0.05347323,0.06535133,0.06535133,2
0.1433074,0.04853831,0.02041964,0.02379451,0.08695353,0.1052294,0,0.06535133,0.06535133,0.06117754,0
0.1433074,0.04298086,0.02041964,0.02379451,0.08695353,0.1052294,0,0.06117754,0.06117754,0.06038362,0
0.1523237,0.04748764,0,0.008159018,0.09181526,0.1108225,0.005,0.06038362,0.06602999,0.05937258,1
0.1523237,0.04748764,0,0.008159018,0.09181526,0.1108225,0.005,0.05937258,0.05937258,0.05937258,0
0.179144,0.06070279,0,0.004617889,0.1066363,0.1272175,0.01965734,0.05937258,0.07628769,0.07113942,3
0.179144,0.06070279,0,0.004617889,0.08944878,0.1272175,0.01965734,0.07113942,0.07113942,0.06868405,0
0.179144,0.06070279,0,0,0.08944878,0.1272175,0.01965734,0.06868405,0.06868405,0.06802435,0
0.179144,0.06070279,0,0,0.08944878,0.1272175,0.01965734,0.06802435,0.06802435,0.06802435,0
0.179144,0.06070279,0,0,0.08944878,0.1272175,0.01965734,0.06802435,0.06802435,0.06802435,0
0.1880032,0.06500843,0,0,0.09451436,0.1325559,0.02443118,0.06802435,0.0737464,0.0720733,1
0.1968204,0.06926554,0.005,0.006043748,0.0806257,0.1378305,0.02915021,0.0720733,0.07781415,0.0749623,1
0.1968204,0.06926554,0.005,0.006043748,0.06626686,0.1378305,0.02915021,0.0749623,0.0749623,0.07291103,0
0.1968204,0.06926554,0,0,0.06626686,0.1378305,0.02915021,0.07291103,0.07291103,0.07133336,0
0.1968204,0.06926554,0,0,0.06626686,0.1378305,0.02915021,0.07133336,0.07133336,0.07133336,0
0.1968204,0.06926554,0,0,0.06626686,0.1378305,0.02915021,0.07133336,0.07133336,0.07133336,0
0.2055946,0.07347478,0.005,0.006043748,0.05866097,0.1430444,0.0338151,0.07133336,0.07708848,0.07509052,1
0.2143255,0.07763685,0.009942438,0.01202338,0.06384831,0.1482049,0.03842658,0.07509052,0.08062972,0.08062972,1
0.2402426,0.08984678,0.02486531,0.02956144,0.07651537,0.1633022,0.05194744,0.08062972,0.0966116,0.0966116,3
0.2402426,0.08984678,0.02486531,0.02956144,0.07651537,0.1633022,0.05194744,0.0966116,0.0966116,0.0966116,0
0.2402426,0.08984678,0.02486531,0.02956144,0.07651537,0.1633022,0.05194744,0.0966116,0.0966116,0.0966116,0
0.2487853,0.09382689,0.01403377,0.01352288,0.08064345,0.1682167,0.05673327,0.0966116,0.1018657,0.09653747,1
0.2572794,0.09776317,0.02107592,0.01941686,0.085653,0.1730733,0.0610838,0.09653747,0.1021922,0.1021922,1
0.2572794,0.07854203,4.86531E-05,0,0.085653,0.1730733,0.0610838,0.1021922,0.1021922,0.0936686,0
0.2494959,0.06035696,4.86531E-05,0,0.085653,0.1730733,0.03259053,0.0936686,0.0936686,0.08588834,0
0.2494959,0.06035696,4.86531E-05,0,0.085653,0.1730733,0.03259053,0.08588834,0.08588834,0.08588834,0
0.2494959,0.06035696,4.86531E-05,0,0.085653,0.1730733,0.03259053,0.08588834,0.08588834,0.08588834,0
0.2579866,0.06691145,0.006202619,0.006044001,0.09202389,0.1778703,0.03721603,0.08588834,0.09203641,0.09203641,1
0.2579866,0.03808991,0.006202619,0.006044001,0.09202389,0.1778703,0.03721603,0.09203641,0.09203641,0.08791905,0
0.2664273,0.0426525,0,0,0.09598,0.1826109,0.04178861,0.08791905,0.09323023,0.08992275,1
0.2748154,0.01945872,0.005,0.006043205,0.1023131,0.1872971,0.04630898,0.08992275,0.09556297,0.09160521,1
0.2914304,0.02895612,0.01684139,0.01792821,0.09624028,0.1965041,0.05519589,0.09160521,0.1026335,0.1004423,2
0.2914304,0.02895612,0.01684139,0.01792821,0.0816431,0.1965041,0.05519589,0.1004423,0.1004423,0.09835702,0
0.2996537,0.03362324,0.02385479,0.02377062,0.06838574,0.2010264,0.05956382,0.09835702,0.104188,0.1014112,1
0.3239891,0.04730669,0.01463121,0.01882398,0.08644311,0.2142928,0.07237387,0.1014112,0.1176923,0.111123,3
0.3239891,0.04730669,0.01463121,0.01882398,0.08644311,0.2142928,0.07237387,0.111123,0.111123,0.111123,0
0.3239891,0.04730669,0,0,0.08644311,0.2142928,0.07237387,0.111123,0.111123,0.1063436,0
0.331984,0.05176419,0,0,0.09046084,0.2186093,0.07692561,0.1063436,0.1118318,0.1099634,1
0.331984,0.05176419,0,0,0.07331394,0.2186093,0.07692561,0.1099634,0.1099634,0.1075139,0
0.3399185,0.05617104,0,0,0.08006022,0.2228759,0.08104911,0.1075139,0.1131915,0.1114392,1
0.3399185,0.05617104,0,0,0.08006022,0.2228759,0.08104911,0.1114392,0.1114392,0.1114392,0
0.3477923,0.06052793,0.005,0.006040291,0.08447814,0.2270945,0.08512668,0.1114392,0.11658,0.11658,1
0.3786685,0.07746972,0.02443118,0.02953629,0.1112137,0.2435257,0.1009909,0.11658,0.1379766,0.1379766,4
0.3862286,0.08158716,0.03028501,0.03524508,0.09713811,0.2475238,0.1048487,0.1379766,0.1429843,0.1404081,1
0.3862286,0.07523225,0.006007876,0.01346539,0.09713811,0.2475238,0.1048487,0.1404081,0.1404081,0.1329207,0
0.3862286,0.04594433,0.006007876,0.01346539,0.09713811,0.2475238,0.1048487,0.1329207,0.1329207,0.1287367,0
0.4011575,0.03090491,0,0.003965709,0.1096536,0.2553799,0.1124389,0.1287367,0.1399157,0.1305001,2
0.4011575,0.03090491,0,0.003965709,0.09143983,0.2553799,0.1124389,0.1305001,0.1305001,0.1278981,0
0.4158227,0.04014133,0,0,0.105127,0.2630652,0.1198661,0.1278981,0.138835,0.1348603,2
0.4019772,0.04014133,0,0,0.105127,0.2630652,0.08813611,0.1348603,0.1348603,0.1283496,0
0.4310216,0.02967173,0,0.002625424,0.1201326,0.2779178,0.10387,0.1283496,0.1477931,0.1378913,4
0.4310216,0.02967173,0,0,0.1201326,0.2779178,0.10387,0.1378913,0.1378913,0.1375162,0
0.4310216,0.02967173,0,0,0.1006012,0.2779178,0.10387,0.1375162,0.1375162,0.134726,0
0.4310216,0.02967173,0,0,0.1006012,0.2779178,0.10387,0.134726,0.134726,0.134726,0
0.4310216,0.02967173,0,0,0.1006012,0.2779178,0.10387,0.134726,0.134726,0.134726,0
0.4310216,0.02967173,0,0,0.1006012,0.2779178,0.10387,0.134726,0.134726,0.134726,0
0.4310216,0.002966336,0,0,0.1006012,0.2779178,0.10387,0.134726,0.134726,0.130911,0
0.4310216,0,0,0,0.1006012,0.2779178,0.10387,0.130911,0.130911,0.1304872,0
0.4381098,0.005,0.005,0.006043748,0.1066084,0.2815545,0.1076965,0.1304872,0.1357161,0.1357161,1
0.4658127,0.02443118,0.02779948,0.02952583,0.1287589,0.2956954,0.1233167,0.1357161,0.1564772,0.1564772,4
0.4658127,0.02443118,0.02779948,0.02952583,0.1287589,0.2956954,0.1233167,0.1564772,0.1564772,0.1564772,0
0.4658127,0.02443118,0.02779948,0.02952583,0.1287589,0.2956954,0.1233167,0.1564772,0.1564772,0.1564772,0
0.4495926,0.01939892,0.02779948,0.02952583,0.1287589,0.2956954,0.09140281,0.1564772,0.1564772,0.148882,0
0.4495926,0.01939892,0.02779948,0.02952583,0.1065161,0.2956954,0.09140281,0.148882,0.148882,0.1457045,0
0.4565115,0.02417573,0.03336326,0.03522974,0.09396748,0.2991346,0.09536576,0.1457045,0.1508714,0.1482497,1
0.4565115,0,0.03336326,0.03522974,0.09396748,0.2991346,0.09536576,0.1482497,0.1482497,0.144796,0
0.4633589,0.005,0.03964284,0.04087261,0.09896245,0.3025427,0.09928514,0.144796,0.1499521,0.1499521,1
0.4965953,0.02915021,0.0631774,0.06811474,0.125702,0.3191008,0.1182508,0.1499521,0.1742987,0.1742987,5
0.4965953,0.02915021,0.0631774,0.06811474,0.125702,0.3191008,0.1182508,0.1742987,0.1742987,0.1742987,0
0.5094112,0.03842658,0.07191368,0.07857781,0.1088785,0.3255068,0.1259136,0.1742987,0.1834829,0.179804,2
0.5094112,0.02232087,0.07191368,0.07857781,0.1088785,0.3255068,0.1259136,0.179804,0.179804,0.1775032,0
0.5094112,0.02232087,0.07191368,0.07857781,0.1088785,0.3255068,0.1259136,0.1775032,0.1775032,0.1775032,0
0.5094112,0.02232087,0.07191368,0.07857781,0.08607262,0.3255068,0.1259136,0.1775032,0.1775032,0.1742452,0
0.5219684,0.00492834,0.08270596,0.08879384,0.09605582,0.3317954,0.1330549,0.1742452,0.1837325,0.1799004,2
0.5219684,0.00492834,0.08270596,0.08879384,0.09605582,0.3317954,0.1330549,0.1799004,0.1799004,0.1799004,0
0.5342643,0.01475797,0.09423163,0.09877306,0.1067246,0.3379697,0.1400468,0.1799004,0.1895383,0.1895383,2
0.5462955,0.02436277,0.1077121,0.1085222,0.1142744,0.344035,0.1468938,0.1895383,0.1988708,0.1988708,2
0.5462955,0.02436277,0.07663579,0.08247918,0.1142744,0.344035,0.1468938,0.1988708,0.1988708,0.1907109,0
0.5462955,0.02436277,0.0472695,0.05793469,0.1142744,0.344035,0.1468938,0.1907109,0.1907109,0.1830094,0
0.5580655,0.03374825,0.05631211,0.06862018,0.1250852,0.3499784,0.1536002,0.1830094,0.1922014,0.1922014,2
0.5580655,0.006809441,0.05631211,0.06862018,0.1250852,0.3499784,0.1536002,0.1922014,0.1922014,0.188353,0
0.5638552,0.01173105,0.03308066,0.04982697,0.1297247,0.3529113,0.156902,0.188353,0.192809,0.1854331,1
0.5695828,0,0.03770053,0.05529233,0.1334836,0.3558218,0.1601703,0.1854331,0.1898068,0.1874359,1
0.5863831,0.01482799,0.05769185,0.07131346,0.137152,0.3643995,0.1704776,0.1874359,0.2026406,0.2003208,3
0.5863831,0.01482799,0.05769185,0.07131346,0.137152,0.3643995,0.1704776,0.2003208,0.2003208,0.2003208,0
0.5863831,0.01482799,0.05769185,0.07131346,0.137152,0.3643995,0.1704776,0.2003208,0.2003208,0.2003208,0
0.5863831,0,0.05769185,0.07131346,0.137152,0.3643995,0.1704776,0.2003208,0.2003208,0.1982025,0
0.6026112,0.01482799,0.07273442,0.08678796,0.1531281,0.3727112,0.1804632,0.1982025,0.2118949,0.2118949,3
0.588983,0.02443118,0.0820306,0.09681751,0.1645584,0.3781127,0.1526752,0.2118949,0.2208411,0.2125155,2
0.5998304,0.006872476,0.09011882,0.1066042,0.1721452,0.3834353,0.1592641,0.2125155,0.2207447,0.2168958,2
0.5864661,0.001626361,0.09802924,0.1161653,0.1833825,0.3886631,0.1339611,0.2168958,0.2257788,0.2154705,2
0.5864661,0,0.09802924,0.1161653,0.1833825,0.3886631,0.1339611,0.2154705,0.2154705,0.2152382,0
0.5638917,0,0.09802924,0.1161653,0.1833825,0.3886631,0.105118,0.2152382,0.2152382,0.2078928,0
0.5638917,0,0.09802924,0.1161653,0.1833825,0.3886631,0.105118,0.2078928,0.2078928,0.2078928,0
0.5638917,0,0.09802924,0.1161653,0.1558379,0.3886631,0.105118,0.2078928,0.2078928,0.2039579,0
0.5638917,0,0.09802924,0.1161653,0.1558379,0.3886631,0.105118,0.2039579,0.2039579,0.2039579,0
0.5638917,0,0.06748015,0.08964959,0.1558379,0.3886631,0.105118,0.2039579,0.2039579,0.1958058,0
0.5638917,0,0.06748015,0.08964959,0.1558379,0.3886631,0.105118,0.1958058,0.1958058,0.1958058,0
0.5696189,0.005,0.07170945,0.09465782,0.1593191,0.3912459,0.1089309,0.1958058,0.2000689,0.2000689,1
0.5753036,0.009942438,0.0468515,0.07404052,0.1630054,0.3938086,0.1127025,0.2000689,0.2043292,0.1965221,1
0.5587182,0,0.05148509,0.07922154,0.169265,0.396349,0.08488695,0.1965221,0.2012154,0.1914179,1
0.5587182,0,0.02377857,0.0548327,0.169265,0.396349,0.08488695,0.1914179,0.1914179,0.1839758,0
0.5587182,0,0.007267225,0.0318409,0.169265,0.396349,0.08488695,0.1839758,0.1839758,0.1783325,0
0.5587182,0,0.007267225,0.0318409,0.169265,0.396349,0.08488695,0.1783325,0.1783325,0.1783325,0
0.5587182,0,0.007267225,0.0318409,0.1425271,0.396349,0.08488695,0.1783325,0.1783325,0.1745128,0
